counter,red_count,green_count,blue_count,total_count,red_value,green_value,blue_value,total_value
10058,0,0,0,0,0,0,0,0
10059,0,0,0,0,0,0,0,0
10060,0,0,0,0,0,0,0,0
10061,0,0,0,0,0,0,0,0
10062,0,0,0,0,0,0,0,0
10063,0,0,0,0,0,0,0,0
10064,0,0,0,0,0,0,0,0
10065,0,0,0,0,0,0,0,0
10066,0,0,0,0,0,0,0,0
10067,0,0,0,0,0,0,0,0
10068,0,0,0,0,0,0,0,0
10069,0,0,0,0,0,0,0,0
10070,0,0,0,0,0,0,0,0
10071,0,0,0,0,0,0,0,0
10072,0,0,0,0,0,0,0,0
10073,0,0,0,0,0,0,0,0
10074,0,0,0,0,0,0,0,0
10075,0,0,0,0,0,0,0,0
10076,0,0,0,0,0,0,0,0
10077,0,0,0,0,0,0,0,0
10078,0,0,0,0,0,0,0,0
10079,0,0,0,0,0,0,0,0
10080,0,0,0,0,0,0,0,0
10081,0,0,0,0,0,0,0,0
10082,0,0,0,0,0,0,0,0
10083,0,0,0,0,0,0,0,0
10084,0,0,0,0,0,0,0,0
10085,0,0,0,0,0,0,0,0
10086,0,0,0,0,0,0,0,0
10087,0,0,0,0,0,0,0,0
10088,0,0,0,0,0,0,0,0
10089,0,0,0,0,0,0,0,0
10090,0,0,0,0,0,0,0,0
10091,0,0,0,0,0,0,0,0
10092,0,0,0,0,0,0,0,0
10093,0,0,0,0,0,0,0,0
10094,0,0,0,0,0,0,0,0
10095,0,0,0,0,0,0,0,0
10096,0,0,0,0,0,0,0,0
10097,0,0,0,0,0,0,0,0
10098,0,0,0,0,0,0,0,0
10099,0,0,0,0,0,0,0,0
10100,0,0,0,0,0,0,0,0
10101,0,0,0,0,0,0,0,0
10102,0,0,0,0,0,0,0,0
10103,0,0,0,0,0,0,0,0
10104,0,0,0,0,0,0,0,0
10105,0,0,0,0,0,0,0,0
10106,0,0,0,0,0,0,0,0
10107,0,0,0,0,0,0,0,0
10108,0,0,0,0,0,0,0,0
10109,0,0,0,0,0,0,0,0
10110,0,0,0,0,0,0,0,0
10111,0,0,0,0,0,0,0,0
10112,0,0,0,0,0,0,0,0
10113,0,0,0,0,0,0,0,0
10114,0,0,0,0,0,0,0,0
10115,0,0,0,0,0,0,0,0
10116,0,0,0,0,0,0,0,0
10117,0,0,0,0,0,0,0,0
10118,0,0,0,0,0,0,0,0
10119,0,0,0,0,0,0,0,0
10120,0,0,0,0,0,0,0,0
10121,0,0,0,0,0,0,0,0
10122,0,0,0,0,0,0,0,0
10123,0,0,0,0,0,0,0,0
10124,0,0,0,0,0,0,0,0
10125,0,0,0,0,0,0,0,0
10126,0,0,0,0,0,0,0,0
10127,0,0,0,0,0,0,0,0
10128,0,0,0,0,0,0,0,0
10129,0,0,0,0,0,0,0,0
10130,0,0,0,0,0,0,0,0
10131,0,0,0,0,0,0,0,0
10132,0,0,0,0,0,0,0,0
10133,0,0,0,0,0,0,0,0
10134,0,0,0,0,0,0,0,0
10135,0,0,0,0,0,0,0,0
10136,0,0,0,0,0,0,0,0
10137,0,0,0,0,0,0,0,0
10138,0,0,0,0,0,0,0,0
10139,0,0,0,0,0,0,0,0
10140,0,0,0,0,0,0,0,0
10141,0,0,0,0,0,0,0,0
10142,0,0,0,0,0,0,0,0
10143,0,0,0,0,0,0,0,0
10144,0,0,0,0,0,0,0,0
10145,0,0,0,0,0,0,0,0
10146,0,0,0,0,0,0,0,0
10147,0,0,0,0,0,0,0,0
10148,0,0,0,0,0,0,0,0
10149,0,0,0,0,0,0,0,0
10150,0,0,0,0,0,0,0,0
10151,0,0,0,0,0,0,0,0
10152,0,0,0,0,0,0,0,0
10153,0,0,0,0,0,0,0,0
10154,0,0,0,0,0,0,0,0
10155,0,0,0,0,0,0,0,0
10156,0,0,0,0,0,0,0,0
10157,0,0,0,0,0,0,0,0
10158,0,0,0,0,0,0,0,0
10159,0,0,0,0,0,0,0,0
10160,0,0,0,0,0,0,0,0
10161,0,0,0,0,0,0,0,0
10162,0,0,0,0,0,0,0,0
10163,0,0,0,0,0,0,0,0
10164,0,0,0,0,0,0,0,0
10165,0,0,0,0,0,0,0,0
10166,0,0,0,0,0,0,0,0
10167,0,0,0,0,0,0,0,0
10168,0,0,0,0,0,0,0,0
10169,0,0,0,0,0,0,0,0
10170,0,0,0,0,0,0,0,0
10171,0,0,0,0,0,0,0,0
10172,0,0,0,0,0,0,0,0
10173,0,0,0,0,0,0,0,0
10174,0,0,0,0,0,0,0,0
10175,0,0,0,0,0,0,0,0
10176,0,0,0,0,0,0,0,0
10177,0,0,0,0,0,0,0,0
10178,0,0,0,0,0,0,0,0
10179,0,0,0,0,0,0,0,0
10180,0,0,0,0,0,0,0,0
10181,0,0,0,0,0,0,0,0
10182,0,0,0,0,0,0,0,0
10183,0,0,0,0,0,0,0,0
10184,0,0,0,0,0,0,0,0
10185,0,0,0,0,0,0,0,0
10186,0,0,0,0,0,0,0,0
10187,0,0,0,0,0,0,0,0
10188,0,0,0,0,0,0,0,0
10189,0,0,0,0,0,0,0,0
10190,0,0,0,0,0,0,0,0
10191,0,0,0,0,0,0,0,0
10192,0,0,0,0,0,0,0,0
10193,0,0,0,0,0,0,0,0
10194,0,0,0,0,0,0,0,0
10195,0,0,0,0,0,0,0,0
10196,0,0,0,0,0,0,0,0
10197,0,0,0,0,0,0,0,0
10198,0,0,0,0,0,0,0,0
10199,0,0,0,0,0,0,0,0
10200,0,0,0,0,0,0,0,0
10201,0,0,0,0,0,0,0,0
10202,0,0,0,0,0,0,0,0
10203,0,0,0,0,0,0,0,0
10204,0,0,0,0,0,0,0,0
10205,0,0,0,0,0,0,0,0
10206,0,0,0,0,0,0,0,0
10207,0,0,0,0,0,0,0,0
10208,0,0,0,0,0,0,0,0
10209,0,0,0,0,0,0,0,0
10210,0,0,0,0,0,0,0,0
10211,0,0,0,0,0,0,0,0
10212,0,0,0,0,0,0,0,0
10213,0,0,0,0,0,0,0,0
10214,0,0,0,0,0,0,0,0
10215,0,0,0,0,0,0,0,0
10216,0,0,0,0,0,0,0,0
10217,0,0,0,0,0,0,0,0
10218,0,0,0,0,0,0,0,0
10219,0,0,0,0,0,0,0,0
10220,0,0,0,0,0,0,0,0
10221,0,0,0,0,0,0,0,0
10222,0,0,0,0,0,0,0,0
10223,0,0,0,0,0,0,0,0
10224,0,0,0,0,0,0,0,0
10225,0,0,0,0,0,0,0,0
10226,0,0,0,0,0,0,0,0
10227,0,0,0,0,0,0,0,0
10228,0,0,0,0,0,0,0,0
10229,0,0,0,0,0,0,0,0
10230,0,0,0,0,0,0,0,0
10231,0,0,0,0,0,0,0,0
10232,0,0,0,0,0,0,0,0
10233,0,0,0,0,0,0,0,0
10234,0,0,0,0,0,0,0,0
10235,0,0,0,0,0,0,0,0
10236,0,0,0,0,0,0,0,0
10237,0,0,0,0,0,0,0,0
10238,0,0,0,0,0,0,0,0
10239,0,0,0,0,0,0,0,0
10240,0,0,0,0,0,0,0,0
10241,0,0,0,0,0,0,0,0
10242,0,0,0,0,0,0,0,0
10243,0,0,0,0,0,0,0,0
10244,0,0,0,0,0,0,0,0
10245,0,0,0,0,0,0,0,0
10246,0,0,0,0,0,0,0,0
10247,0,0,0,0,0,0,0,0
10248,0,0,0,0,0,0,0,0
10249,0,0,0,0,0,0,0,0
10250,0,0,0,0,0,0,0,0
10251,0,0,0,0,0,0,0,0
10252,0,0,0,0,0,0,0,0
10253,0,0,0,0,0,0,0,0
10254,0,0,0,0,0,0,0,0
10255,0,0,0,0,0,0,0,0
10256,0,0,0,0,0,0,0,0
10257,0,0,0,0,0,0,0,0
10258,0,0,0,0,0,0,0,0
10259,0,0,0,0,0,0,0,0
10260,0,0,0,0,0,0,0,0
10261,0,0,0,0,0,0,0,0
10262,0,0,0,0,0,0,0,0
10263,0,0,0,0,0,0,0,0
10264,0,0,0,0,0,0,0,0
10265,0,0,0,0,0,0,0,0
10266,0,0,0,0,0,0,0,0
10267,0,0,0,0,0,0,0,0
10268,0,0,0,0,0,0,0,0
10269,0,0,0,0,0,0,0,0
10270,0,0,0,0,0,0,0,0
10271,0,0,0,0,0,0,0,0
10272,0,0,0,0,0,0,0,0
10273,0,0,0,0,0,0,0,0
10274,0,0,0,0,0,0,0,0
10275,0,0,0,0,0,0,0,0
10276,0,0,0,0,0,0,0,0
10277,0,0,0,0,0,0,0,0
10278,0,0,0,0,0,0,0,0
10279,0,0,0,0,0,0,0,0
10280,0,0,0,0,0,0,0,0
10281,0,0,0,0,0,0,0,0
10282,0,0,0,0,0,0,0,0
10283,0,0,0,0,0,0,0,0
10284,0,0,0,0,0,0,0,0
10285,0,0,0,0,0,0,0,0
10286,0,0,0,0,0,0,0,0
10287,0,0,0,0,0,0,0,0
10288,0,0,0,0,0,0,0,0
10289,0,0,0,0,0,0,0,0
10290,0,0,0,0,0,0,0,0
10291,0,0,0,0,0,0,0,0
10292,0,0,0,0,0,0,0,0
10293,0,0,0,0,0,0,0,0
10294,0,0,0,0,0,0,0,0
10295,0,0,0,0,0,0,0,0
10296,0,0,0,0,0,0,0,0
10297,0,0,0,0,0,0,0,0
10298,0,0,0,0,0,0,0,0
10299,0,0,0,0,0,0,0,0
10300,0,0,0,0,0,0,0,0
10301,0,0,0,0,0,0,0,0
10302,0,0,0,0,0,0,0,0
10303,0,0,0,0,0,0,0,0
10304,0,0,0,0,0,0,0,0
10305,0,0,0,0,0,0,0,0
10306,0,0,0,0,0,0,0,0
10307,0,0,0,0,0,0,0,0
10308,0,0,0,0,0,0,0,0
10309,0,0,0,0,0,0,0,0
10310,0,0,0,0,0,0,0,0
10311,0,0,0,0,0,0,0,0
10312,0,0,0,0,0,0,0,0
10313,0,0,0,0,0,0,0,0
10314,0,0,0,0,0,0,0,0
10315,0,0,0,0,0,0,0,0
10316,0,0,0,0,0,0,0,0
10317,0,0,0,0,0,0,0,0
10318,0,0,0,0,0,0,0,0
10319,0,0,0,0,0,0,0,0
10320,0,0,0,0,0,0,0,0
10321,0,0,0,0,0,0,0,0
10322,0,0,0,0,0,0,0,0
10323,0,0,0,0,0,0,0,0
10324,0,0,0,0,0,0,0,0
10325,0,0,0,0,0,0,0,0
10326,0,0,0,0,0,0,0,0
10327,0,0,0,0,0,0,0,0
10328,0,0,0,0,0,0,0,0
10329,0,0,0,0,0,0,0,0
10330,0,0,0,0,0,0,0,0
10331,0,0,0,0,0,0,0,0
10332,0,0,0,0,0,0,0,0
10333,0,0,0,0,0,0,0,0
10334,0,0,0,0,0,0,0,0
10335,0,0,0,0,0,0,0,0
10336,0,0,0,0,0,0,0,0
10337,0,0,0,0,0,0,0,0
10338,0,0,0,0,0,0,0,0
10339,0,0,0,0,0,0,0,0
10340,0,0,0,0,0,0,0,0
10341,0,0,0,0,0,0,0,0
10342,0,0,0,0,0,0,0,0
10343,0,0,0,0,0,0,0,0
10344,0,0,0,0,0,0,0,0
10345,0,0,0,0,0,0,0,0
10346,0,0,0,0,0,0,0,0
10347,0,0,0,0,0,0,0,0
10348,0,0,0,0,0,0,0,0
10349,0,0,0,0,0,0,0,0
10350,0,0,0,0,0,0,0,0
10351,0,0,0,0,0,0,0,0
10352,0,0,0,0,0,0,0,0
10353,0,0,0,0,0,0,0,0
10354,0,0,0,0,0,0,0,0
10355,0,0,0,0,0,0,0,0
10356,0,0,0,0,0,0,0,0
10357,0,0,0,0,0,0,0,0
10358,0,0,0,0,0,0,0,0
10359,0,0,0,0,0,0,0,0
10360,0,0,0,0,0,0,0,0
10361,0,0,0,0,0,0,0,0
10362,0,0,0,0,0,0,0,0
10363,0,0,0,0,0,0,0,0
10364,0,0,0,0,0,0,0,0
10365,0,0,0,0,0,0,0,0
10366,0,0,0,0,0,0,0,0
10367,0,0,0,0,0,0,0,0
10368,0,0,0,0,0,0,0,0
10369,0,0,0,0,0,0,0,0
10370,0,0,0,0,0,0,0,0
10371,0,0,0,0,0,0,0,0
10372,0,0,0,0,0,0,0,0
10373,0,0,0,0,0,0,0,0
10374,0,0,0,0,0,0,0,0
10375,0,0,0,0,0,0,0,0
10376,0,0,0,0,0,0,0,0
10377,0,0,0,0,0,0,0,0
10378,0,0,0,0,0,0,0,0
10379,0,0,0,0,0,0,0,0
10380,0,0,0,0,0,0,0,0
10381,0,0,0,0,0,0,0,0
10382,0,0,0,0,0,0,0,0
10383,0,0,0,0,0,0,0,0
10384,0,0,0,0,0,0,0,0
10385,0,0,0,0,0,0,0,0
10386,0,0,0,0,0,0,0,0
10387,0,0,0,0,0,0,0,0
10388,0,0,0,0,0,0,0,0
10389,0,0,0,0,0,0,0,0
10390,0,0,0,0,0,0,0,0
10391,0,0,0,0,0,0,0,0
10392,0,0,0,0,0,0,0,0
10393,0,0,0,0,0,0,0,0
10394,0,0,0,0,0,0,0,0
10395,0,0,0,0,0,0,0,0
10396,0,0,0,0,0,0,0,0
10397,0,0,0,0,0,0,0,0
10398,0,0,0,0,0,0,0,0
10399,0,0,0,0,0,0,0,0
10400,0,0,0,0,0,0,0,0
10401,0,0,0,0,0,0,0,0
10402,0,0,0,0,0,0,0,0
10403,0,0,0,0,0,0,0,0
10404,0,0,0,0,0,0,0,0
10405,0,0,0,0,0,0,0,0
10406,0,0,0,0,0,0,0,0
10407,0,0,0,0,0,0,0,0
10408,0,0,0,0,0,0,0,0
10409,0,0,0,0,0,0,0,0
10410,0,0,0,0,0,0,0,0
10411,0,0,0,0,0,0,0,0
10412,0,0,0,0,0,0,0,0
10413,0,0,0,0,0,0,0,0
10414,0,0,0,0,0,0,0,0
10415,0,0,0,0,0,0,0,0
10416,0,0,0,0,0,0,0,0
10417,0,0,0,0,0,0,0,0
10418,0,0,0,0,0,0,0,0
10419,0,0,0,0,0,0,0,0
10420,0,0,0,0,0,0,0,0
10421,0,0,0,0,0,0,0,0
10422,0,0,0,0,0,0,0,0
10423,0,0,0,0,0,0,0,0
10424,0,0,0,0,0,0,0,0
10425,0,0,0,0,0,0,0,0
10426,0,0,0,0,0,0,0,0
10427,0,0,0,0,0,0,0,0
10428,0,0,0,0,0,0,0,0
10429,0,0,0,0,0,0,0,0
10430,0,0,0,0,0,0,0,0
10431,0,0,0,0,0,0,0,0
10432,0,0,0,0,0,0,0,0
10433,0,0,0,0,0,0,0,0
10434,0,0,0,0,0,0,0,0
10435,0,0,0,0,0,0,0,0
10436,0,0,0,0,0,0,0,0
10437,0,0,0,0,0,0,0,0
10438,0,0,0,0,0,0,0,0
10439,0,0,0,0,0,0,0,0
10440,0,0,0,0,0,0,0,0
10441,0,0,0,0,0,0,0,0
10442,0,0,0,0,0,0,0,0
10443,0,0,0,0,0,0,0,0
10444,0,0,0,0,0,0,0,0
10445,0,0,0,0,0,0,0,0
10446,0,0,0,0,0,0,0,0
10447,0,0,0,0,0,0,0,0
10448,0,0,0,0,0,0,0,0
10449,0,0,0,0,0,0,0,0
10450,0,0,0,0,0,0,0,0
10451,0,0,0,0,0,0,0,0
10452,0,0,0,0,0,0,0,0
10453,0,0,0,0,0,0,0,0
10454,0,0,0,0,0,0,0,0
10455,0,0,0,0,0,0,0,0
10456,0,0,0,0,0,0,0,0
10457,0,0,0,0,0,0,0,0
10458,0,0,0,0,0,0,0,0
10459,0,0,0,0,0,0,0,0
10460,0,0,0,0,0,0,0,0
10461,0,0,0,0,0,0,0,0
10462,0,0,0,0,0,0,0,0
10463,0,0,0,0,0,0,0,0
10464,0,0,0,0,0,0,0,0
10465,0,0,0,0,0,0,0,0
10466,0,0,0,0,0,0,0,0
10467,0,0,0,0,0,0,0,0
10468,0,0,0,0,0,0,0,0
10469,0,0,0,0,0,0,0,0
10470,0,0,0,0,0,0,0,0
10471,0,0,0,0,0,0,0,0
10472,0,0,0,0,0,0,0,0
10473,0,0,0,0,0,0,0,0
10474,0,0,0,0,0,0,0,0
10475,0,0,0,0,0,0,0,0
10476,0,0,0,0,0,0,0,0
10477,0,0,0,0,0,0,0,0
10478,0,0,0,0,0,0,0,0
10479,0,0,0,0,0,0,0,0
10480,0,0,0,0,0,0,0,0
10481,0,0,0,0,0,0,0,0
10482,0,0,0,0,0,0,0,0
10483,0,0,0,0,0,0,0,0
10484,0,0,0,0,0,0,0,0
10485,0,0,0,0,0,0,0,0
10486,0,0,0,0,0,0,0,0
10487,0,0,0,0,0,0,0,0
10488,0,0,0,0,0,0,0,0
10489,0,0,0,0,0,0,0,0
10490,0,0,0,0,0,0,0,0
10491,0,0,0,0,0,0,0,0
10492,0,0,0,0,0,0,0,0
10493,0,0,0,0,0,0,0,0
10494,0,0,0,0,0,0,0,0
10495,0,0,0,0,0,0,0,0
10496,0,0,0,0,0,0,0,0
10497,0,0,0,0,0,0,0,0
10498,0,0,0,0,0,0,0,0
10499,0,0,0,0,0,0,0,0
10500,0,0,0,0,0,0,0,0
10501,0,0,0,0,0,0,0,0
10502,0,0,0,0,0,0,0,0
10503,0,0,0,0,0,0,0,0
10504,0,0,0,0,0,0,0,0
10505,0,0,0,0,0,0,0,0
10506,0,0,0,0,0,0,0,0
10507,0,0,0,0,0,0,0,0
10508,0,0,0,0,0,0,0,0
10509,0,0,0,0,0,0,0,0
10510,0,0,0,0,0,0,0,0
10511,0,0,0,0,0,0,0,0
10512,0,0,0,0,0,0,0,0
10513,0,0,0,0,0,0,0,0
10514,0,0,0,0,0,0,0,0
10515,0,0,0,0,0,0,0,0
10516,0,0,0,0,0,0,0,0
10517,0,0,0,0,0,0,0,0
10518,0,0,0,0,0,0,0,0
10519,0,0,0,0,0,0,0,0
10520,0,0,0,0,0,0,0,0
10521,0,0,0,0,0,0,0,0
10522,0,0,0,0,0,0,0,0
10523,0,0,0,0,0,0,0,0
10524,0,0,0,0,0,0,0,0
10525,0,0,0,0,0,0,0,0
10526,0,0,0,0,0,0,0,0
10527,0,0,0,0,0,0,0,0
10528,0,0,0,0,0,0,0,0
10529,0,0,0,0,0,0,0,0
10530,0,0,0,0,0,0,0,0
10531,0,0,0,0,0,0,0,0
10532,0,0,0,0,0,0,0,0
10533,0,0,0,0,0,0,0,0
10534,0,0,0,0,0,0,0,0
10535,0,0,0,0,0,0,0,0
10536,0,0,0,0,0,0,0,0
10537,0,0,0,0,0,0,0,0
10538,0,0,0,0,0,0,0,0
10539,0,0,0,0,0,0,0,0
10540,0,0,0,0,0,0,0,0
10541,0,0,0,0,0,0,0,0
10542,0,0,0,0,0,0,0,0
10543,0,0,0,0,0,0,0,0
10544,0,0,0,0,0,0,0,0
10545,0,0,0,0,0,0,0,0
10546,0,0,0,0,0,0,0,0
10547,0,0,0,0,0,0,0,0
10548,0,0,0,0,0,0,0,0
10549,0,0,0,0,0,0,0,0
10550,0,0,0,0,0,0,0,0
10551,0,0,0,0,0,0,0,0
10552,0,0,0,0,0,0,0,0
10553,0,0,0,0,0,0,0,0
10554,0,0,0,0,0,0,0,0
10555,0,0,0,0,0,0,0,0
10556,0,0,0,0,0,0,0,0
10557,0,0,0,0,0,0,0,0
10558,0,0,0,0,0,0,0,0
10559,0,0,0,0,0,0,0,0
10560,0,0,0,0,0,0,0,0
10561,0,0,0,0,0,0,0,0
10562,0,0,0,0,0,0,0,0
10563,0,0,0,0,0,0,0,0
10564,0,0,0,0,0,0,0,0
10565,0,0,0,0,0,0,0,0
10566,0,0,0,0,0,0,0,0
10567,0,0,0,0,0,0,0,0
10568,0,0,0,0,0,0,0,0
10569,0,0,0,0,0,0,0,0
10570,0,0,0,0,0,0,0,0
10571,0,0,0,0,0,0,0,0
10572,0,0,0,0,0,0,0,0
10573,0,0,0,0,0,0,0,0
10574,0,0,0,0,0,0,0,0
10575,0,0,0,0,0,0,0,0
10576,0,0,0,0,0,0,0,0
10577,0,0,0,0,0,0,0,0
10578,0,0,0,0,0,0,0,0
10579,0,0,0,0,0,0,0,0
10580,0,0,0,0,0,0,0,0
10581,0,0,0,0,0,0,0,0
10582,0,0,0,0,0,0,0,0
10583,0,0,0,0,0,0,0,0
10584,0,0,0,0,0,0,0,0
10585,0,0,0,0,0,0,0,0
10586,0,0,0,0,0,0,0,0
10587,0,0,0,0,0,0,0,0
10588,0,0,0,0,0,0,0,0
10589,0,0,0,0,0,0,0,0
10590,0,0,0,0,0,0,0,0
10591,0,0,0,0,0,0,0,0
10592,0,0,0,0,0,0,0,0
10593,0,0,0,0,0,0,0,0
10594,0,0,0,0,0,0,0,0
10595,0,0,0,0,0,0,0,0
10596,0,0,0,0,0,0,0,0
10597,0,0,0,0,0,0,0,0
10598,0,0,0,0,0,0,0,0
10599,0,0,0,0,0,0,0,0
10600,0,0,0,0,0,0,0,0
10601,0,0,0,0,0,0,0,0
10602,0,0,0,0,0,0,0,0
10603,0,0,0,0,0,0,0,0
10604,0,0,0,0,0,0,0,0
10605,0,0,0,0,0,0,0,0
10606,0,0,0,0,0,0,0,0
10607,0,0,0,0,0,0,0,0
10608,0,0,0,0,0,0,0,0
10609,0,0,0,0,0,0,0,0
10610,0,0,0,0,0,0,0,0
10611,0,0,0,0,0,0,0,0
10612,0,0,0,0,0,0,0,0
10613,0,0,0,0,0,0,0,0
10614,0,0,0,0,0,0,0,0
10615,0,0,0,0,0,0,0,0
10616,0,0,0,0,0,0,0,0
10617,0,0,0,0,0,0,0,0
10618,0,0,0,0,0,0,0,0
10619,0,0,0,0,0,0,0,0
10620,0,0,0,0,0,0,0,0
10621,0,0,0,0,0,0,0,0
10622,0,0,0,0,0,0,0,0
10623,0,0,0,0,0,0,0,0
10624,0,0,0,0,0,0,0,0
10625,0,0,0,0,0,0,0,0
10626,0,0,0,0,0,0,0,0
10627,0,0,0,0,0,0,0,0
10628,0,0,0,0,0,0,0,0
10629,0,0,0,0,0,0,0,0
10630,0,0,0,0,0,0,0,0
10631,0,0,0,0,0,0,0,0
10632,0,0,0,0,0,0,0,0
10633,0,0,0,0,0,0,0,0
10634,0,0,0,0,0,0,0,0
10635,0,0,0,0,0,0,0,0
10636,0,0,0,0,0,0,0,0
10637,0,0,0,0,0,0,0,0
10638,0,0,0,0,0,0,0,0
10639,0,0,0,0,0,0,0,0
10640,0,0,0,0,0,0,0,0
10641,0,0,0,0,0,0,0,0
10642,0,0,0,0,0,0,0,0
10643,0,0,0,0,0,0,0,0
10644,0,0,0,0,0,0,0,0
10645,0,0,0,0,0,0,0,0
10646,0,0,0,0,0,0,0,0
10647,0,0,0,0,0,0,0,0
10648,0,0,0,0,0,0,0,0
10649,0,0,0,0,0,0,0,0
10650,0,0,0,0,0,0,0,0
10651,0,0,0,0,0,0,0,0
10652,0,0,0,0,0,0,0,0
10653,0,0,0,0,0,0,0,0
10654,0,0,0,0,0,0,0,0
10655,0,0,0,0,0,0,0,0
10656,0,0,0,0,0,0,0,0
10657,0,0,0,0,0,0,0,0
10658,0,0,0,0,0,0,0,0
10659,0,0,0,0,0,0,0,0
10660,0,0,0,0,0,0,0,0
10661,0,0,0,0,0,0,0,0
10662,0,0,0,0,0,0,0,0
10663,0,0,0,0,0,0,0,0
10664,0,0,0,0,0,0,0,0
10665,0,0,0,0,0,0,0,0
10666,0,0,0,0,0,0,0,0
10667,0,0,0,0,0,0,0,0
10668,0,0,0,0,0,0,0,0
10669,0,0,0,0,0,0,0,0
10670,0,0,0,0,0,0,0,0
10671,0,0,0,0,0,0,0,0
10672,0,0,0,0,0,0,0,0
10673,0,0,0,0,0,0,0,0
10674,0,0,0,0,0,0,0,0
10675,0,0,0,0,0,0,0,0
10676,0,0,0,0,0,0,0,0
10677,0,0,0,0,0,0,0,0
10678,0,0,0,0,0,0,0,0
10679,0,0,0,0,0,0,0,0
10680,0,0,0,0,0,0,0,0
10681,0,0,0,0,0,0,0,0
10682,0,0,0,0,0,0,0,0
10683,0,0,0,0,0,0,0,0
10684,0,0,0,0,0,0,0,0
10685,0,0,0,0,0,0,0,0
10686,0,0,0,0,0,0,0,0
10687,0,0,0,0,0,0,0,0
10688,0,0,0,0,0,0,0,0
10689,0,0,0,0,0,0,0,0
10690,0,0,0,0,0,0,0,0
10691,0,0,0,0,0,0,0,0
10692,0,0,0,0,0,0,0,0
10693,0,0,0,0,0,0,0,0
10694,0,0,0,0,0,0,0,0
10695,0,0,0,0,0,0,0,0
10696,0,0,0,0,0,0,0,0
10697,0,0,0,0,0,0,0,0
10698,0,0,0,0,0,0,0,0
10699,0,0,0,0,0,0,0,0
10700,0,0,0,0,0,0,0,0
10701,0,0,0,0,0,0,0,0
10702,0,0,0,0,0,0,0,0
10703,0,0,0,0,0,0,0,0
10704,0,0,0,0,0,0,0,0
10705,0,0,0,0,0,0,0,0
10706,0,0,0,0,0,0,0,0
10707,0,0,0,0,0,0,0,0
10708,0,0,0,0,0,0,0,0
10709,0,0,0,0,0,0,0,0
10710,0,0,0,0,0,0,0,0
10711,0,0,0,0,0,0,0,0
10712,0,0,0,0,0,0,0,0
10713,0,0,0,0,0,0,0,0
10714,0,0,0,0,0,0,0,0
10715,0,0,0,0,0,0,0,0
10716,0,0,0,0,0,0,0,0
10717,0,0,0,0,0,0,0,0
10718,0,0,0,0,0,0,0,0
10719,0,0,0,0,0,0,0,0
10720,0,0,0,0,0,0,0,0
10721,0,0,0,0,0,0,0,0
10722,0,0,0,0,0,0,0,0
10723,0,0,0,0,0,0,0,0
10724,0,0,0,0,0,0,0,0
10725,0,0,0,0,0,0,0,0
10726,0,0,0,0,0,0,0,0
10727,0,0,0,0,0,0,0,0
10728,0,0,0,0,0,0,0,0
10729,0,0,0,0,0,0,0,0
10730,0,0,0,0,0,0,0,0
10731,0,0,0,0,0,0,0,0
10732,0,0,0,0,0,0,0,0
10733,0,0,0,0,0,0,0,0
10734,0,0,0,0,0,0,0,0
10735,0,0,0,0,0,0,0,0
10736,0,0,0,0,0,0,0,0
10737,0,0,0,0,0,0,0,0
10738,0,0,0,0,0,0,0,0
10739,0,0,0,0,0,0,0,0
10740,0,0,0,0,0,0,0,0
10741,0,0,0,0,0,0,0,0
10742,0,0,0,0,0,0,0,0
10743,0,0,0,0,0,0,0,0
10744,0,0,0,0,0,0,0,0
10745,0,0,0,0,0,0,0,0
10746,0,0,0,0,0,0,0,0
10747,0,0,0,0,0,0,0,0
10748,0,0,0,0,0,0,0,0
10749,0,0,0,0,0,0,0,0
10750,0,0,0,0,0,0,0,0
10751,0,0,0,0,0,0,0,0
10752,0,0,0,0,0,0,0,0
10753,0,0,0,0,0,0,0,0
10754,0,0,0,0,0,0,0,0
10755,0,0,0,0,0,0,0,0
10756,0,0,0,0,0,0,0,0
10757,0,0,0,0,0,0,0,0
10758,0,0,0,0,0,0,0,0
10759,0,0,0,0,0,0,0,0
10760,0,0,0,0,0,0,0,0
10761,0,0,0,0,0,0,0,0
10762,0,0,0,0,0,0,0,0
10763,0,0,0,0,0,0,0,0
10764,0,0,0,0,0,0,0,0
10765,0,0,0,0,0,0,0,0
10766,0,0,0,0,0,0,0,0
10767,0,0,0,0,0,0,0,0
10768,0,0,0,0,0,0,0,0
10769,0,0,0,0,0,0,0,0
10770,0,0,0,0,0,0,0,0
10771,0,0,0,0,0,0,0,0
10772,0,0,0,0,0,0,0,0
10773,0,0,0,0,0,0,0,0
10774,0,0,0,0,0,0,0,0
10775,0,0,0,0,0,0,0,0
10776,0,0,0,0,0,0,0,0
10777,0,0,0,0,0,0,0,0
10778,0,0,0,0,0,0,0,0
10779,0,0,0,0,0,0,0,0
10780,0,0,0,0,0,0,0,0
10781,0,0,0,0,0,0,0,0
10782,0,0,0,0,0,0,0,0
10783,0,0,0,0,0,0,0,0
10784,0,0,0,0,0,0,0,0
10785,0,0,0,0,0,0,0,0
10786,0,0,0,0,0,0,0,0
10787,0,0,0,0,0,0,0,0
10788,0,0,0,0,0,0,0,0
10789,0,0,0,0,0,0,0,0
10790,0,0,0,0,0,0,0,0
10791,0,0,0,0,0,0,0,0
